CHIDX;CONC;LED1_VALS;LED2_VALS;LASER_PWMS
2.0;0.3;9828.0;9949.0;250.0
2.0;0.3;369.0;436.0;5.0
2.0;0.3;776.0;834.0;15.0
2.0;0.3;1159.0;1214.0;25.0
2.0;0.3;1562.0;1608.0;35.0
2.0;0.3;1976.0;1988.0;45.0
2.0;0.3;2357.0;2400.0;55.0
2.0;0.3;2775.0;2772.0;65.0
2.0;0.3;3170.0;3186.0;75.0
2.0;0.3;3644.0;3539.0;85.0
2.0;0.3;4052.0;3970.0;95.0
2.0;0.3;4497.0;4417.0;105.0
2.0;0.3;4842.0;4734.0;115.0
2.0;0.3;5204.0;5189.0;125.0
2.0;0.3;5517.0;5549.0;135.0
2.0;0.3;5796.0;6004.0;145.0
2.0;0.3;6045.0;6341.0;155.0
2.0;0.3;6424.0;6795.0;165.0
2.0;0.3;6918.0;7123.0;175.0
2.0;0.3;7357.0;7505.0;185.0
2.0;0.3;7771.0;7892.0;195.0
2.0;0.3;8099.0;8305.0;205.0
2.0;0.3;8407.0;8655.0;215.0
2.0;0.3;8935.0;8997.0;225.0
2.0;0.3;9429.0;9473.0;235.0
2.0;0.3;9611.0;9802.0;245.0
2.0;0.3;284.0;284.0;0.0
2.0;0.3;582.0;635.0;10.0
2.0;0.3;970.0;1032.0;20.0
2.0;0.3;1365.0;1426.0;30.0
2.0;0.3;1745.0;1796.0;40.0
2.0;0.3;2132.0;2191.0;50.0
2.0;0.3;2568.0;2586.0;60.0
2.0;0.3;2985.0;2985.0;70.0
2.0;0.3;3374.0;3340.0;80.0
2.0;0.3;3813.0;3746.0;90.0
2.0;0.3;4240.0;4188.0;100.0
2.0;0.3;4703.0;4623.0;110.0
2.0;0.3;5027.0;5001.0;120.0
2.0;0.3;5301.0;5285.0;130.0
2.0;0.3;5684.0;5748.0;140.0
2.0;0.3;5980.0;6189.0;150.0
2.0;0.3;6239.0;6571.0;160.0
2.0;0.3;6609.0;6782.0;170.0
2.0;0.3;7035.0;7255.0;180.0
2.0;0.3;7600.0;7704.0;190.0
2.0;0.3;7939.0;8085.0;200.0
2.0;0.3;8111.0;8372.0;210.0
2.0;0.3;8683.0;8864.0;220.0
2.0;0.3;9174.0;9301.0;230.0
2.0;0.3;9462.0;9619.0;240.0
2.0;0.3;9750.0;9995.0;250.0
2.0;0.3;366.0;439.0;5.0
2.0;0.3;762.0;833.0;15.0
2.0;0.3;1178.0;1226.0;25.0
2.0;0.3;1532.0;1605.0;35.0
2.0;0.3;1977.0;2025.0;45.0
2.0;0.3;2310.0;2406.0;55.0
2.0;0.3;2812.0;2830.0;65.0
2.0;0.3;3185.0;3180.0;75.0
2.0;0.3;3675.0;3571.0;85.0
2.0;0.3;4094.0;3971.0;95.0
2.0;0.3;4448.0;4337.0;105.0
2.0;0.3;4886.0;4734.0;115.0
2.0;0.3;5161.0;5152.0;125.0
2.0;0.3;5441.0;5548.0;135.0
2.0;0.3;5644.0;5922.0;145.0
2.0;0.3;6051.0;6359.0;155.0
2.0;0.3;6417.0;6719.0;165.0
2.0;0.3;6953.0;7157.0;175.0
2.0;0.3;7288.0;7434.0;185.0
2.0;0.3;7831.0;7912.0;195.0
2.0;0.3;8054.0;8289.0;205.0
2.0;0.3;8400.0;8603.0;215.0
2.0;0.3;8923.0;9042.0;225.0
2.0;0.3;9227.0;9380.0;235.0
2.0;0.3;9584.0;9838.0;245.0
2.0;0.3;283.0;283.0;0.0
2.0;0.3;580.0;636.0;10.0
2.0;0.3;975.0;1029.0;20.0
2.0;0.3;1370.0;1452.0;30.0
2.0;0.3;1731.0;1814.0;40.0
2.0;0.3;2170.0;2217.0;50.0
2.0;0.3;2524.0;2618.0;60.0
2.0;0.3;2978.0;2960.0;70.0
2.0;0.3;3466.0;3347.0;80.0
2.0;0.3;3812.0;3764.0;90.0
2.0;0.3;4236.0;4117.0;100.0
2.0;0.3;4602.0;4511.0;110.0
2.0;0.3;5014.0;4941.0;120.0
2.0;0.3;5270.0;5320.0;130.0
2.0;0.3;5565.0;5699.0;140.0
2.0;0.3;5834.0;6081.0;150.0
2.0;0.3;6260.0;6490.0;160.0
2.0;0.3;6764.0;6888.0;170.0
2.0;0.3;7213.0;7362.0;180.0
2.0;0.3;7580.0;7685.0;190.0
2.0;0.3;7719.0;8054.0;200.0
2.0;0.3;8256.0;8523.0;210.0
2.0;0.3;8719.0;8888.0;220.0
2.0;0.3;9092.0;9217.0;230.0
2.0;0.3;9346.0;9536.0;240.0
2.0;0.3;9731.0;10063.0;250.0
2.0;0.3;352.0;439.0;5.0
2.0;0.3;776.0;829.0;15.0
2.0;0.3;1159.0;1245.0;25.0
2.0;0.3;1550.0;1607.0;35.0
2.0;0.3;1929.0;2000.0;45.0
2.0;0.3;2338.0;2381.0;55.0
2.0;0.3;2770.0;2813.0;65.0
2.0;0.3;3253.0;3224.0;75.0
2.0;0.3;3601.0;3524.0;85.0
2.0;0.3;4117.0;3996.0;95.0
2.0;0.3;4397.0;4423.0;105.0
2.0;0.3;4796.0;4796.0;115.0
2.0;0.3;5150.0;5146.0;125.0
2.0;0.3;5331.0;5563.0;135.0
2.0;0.3;5700.0;5905.0;145.0
2.0;0.3;6047.0;6237.0;155.0
2.0;0.3;6518.0;6734.0;165.0
2.0;0.3;6873.0;7087.0;175.0
2.0;0.3;7400.0;7513.0;185.0
2.0;0.3;7631.0;7930.0;195.0
2.0;0.3;7947.0;8210.0;205.0
2.0;0.3;8388.0;8555.0;215.0
2.0;0.3;8988.0;9059.0;225.0
2.0;0.3;9179.0;9407.0;235.0
2.0;0.3;9595.0;9926.0;245.0
2.0;0.3;284.0;285.0;0.0
2.0;0.3;586.0;637.0;10.0
2.0;0.3;968.0;1021.0;20.0
2.0;0.3;1361.0;1441.0;30.0
2.0;0.3;1738.0;1810.0;40.0
2.0;0.3;2122.0;2203.0;50.0
2.0;0.3;2585.0;2623.0;60.0
2.0;0.3;2969.0;2991.0;70.0
2.0;0.3;3421.0;3344.0;80.0
2.0;0.3;3809.0;3762.0;90.0
2.0;0.3;4254.0;4222.0;100.0
2.0;0.3;4601.0;4536.0;110.0
2.0;0.3;4933.0;4909.0;120.0
2.0;0.3;5233.0;5248.0;130.0
2.0;0.3;5524.0;5753.0;140.0
2.0;0.3;5856.0;6157.0;150.0
2.0;0.3;6286.0;6501.0;160.0
2.0;0.3;6649.0;6828.0;170.0
2.0;0.3;7121.0;7235.0;180.0
2.0;0.3;7567.0;7733.0;190.0
2.0;0.3;7836.0;8101.0;200.0
2.0;0.3;8204.0;8399.0;210.0
2.0;0.3;8725.0;8851.0;220.0
2.0;0.3;9143.0;9321.0;230.0
2.0;0.3;9434.0;9713.0;240.0
2.0;0.3;9694.0;10110.0;250.0
2.0;0.3;355.0;433.0;5.0
2.0;0.3;776.0;835.0;15.0
2.0;0.3;1172.0;1223.0;25.0
2.0;0.3;1552.0;1595.0;35.0
2.0;0.3;1942.0;1998.0;45.0
2.0;0.3;2345.0;2372.0;55.0
2.0;0.3;2806.0;2843.0;65.0
2.0;0.3;3250.0;3170.0;75.0
2.0;0.3;3649.0;3556.0;85.0
2.0;0.3;4034.0;3973.0;95.0
2.0;0.3;4359.0;4347.0;105.0
2.0;0.3;4852.0;4781.0;115.0
2.0;0.3;5120.0;5135.0;125.0
2.0;0.3;5382.0;5495.0;135.0
